PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Kapas, RE; Plue, J; Kimberley, A; Cousins, SAO				Kapas, Rozalia E.; Plue, Jan; Kimberley, Adam; Cousins, Sara A. O.			Grazing livestock increases both vegetation and seed bank diversity in remnant and restored grasslands	JOURNAL OF VEGETATION SCIENCE												Questions Restoring grasslands is of great importance to biodiversity conservation to counteract widespread, ongoing losses of plant species diversity. Using source populations in remnant habitats and increasing functional connectivity mediated by grazing animals within and between habitats can benefit grassland restoration efforts. Here we investigate how grazing contributes to vegetation and seed bank diversity and composition in remnant and restored grassland communities in fragmented landscapes. Location Stockholm archipelago, Sweden. Methods We investigated the effects of the presence or absence of grazing animals as potential elements of functional connectivity on grassland species composition in both the vegetation layer and in the seed bank. Species inventory and seed bank sampling were carried out in 2 m x 2 m plots in remnant grassland habitats and adjacent restored grasslands on former arable fields. Results Species composition varied between remnant and restored grasslands, with management-dependent species more common in remnant grasslands. Remnant habitats with active grazing management contained a higher number of species in both the vegetation and seed bank compared to restored grasslands, but grazing reduced dispersal limitation from higher distance to source populations for specialist species. Where grazing was absent fewer plant species occurred in both the vegetation and in the seed bank. Conclusion Our results show that grazing livestock play a key role in facilitating both spatial and temporal dispersal in fragmented grasslands. This results in increased species diversity in the vegetation and the seed bank of grazed grasslands compared to those maintained by mowing only. Functional connectivity provided by grazing management increases the possibility for species establishment from both the below-ground seed bank and the surrounding landscape, thus increasing the resilience of plant communities against disturbances or climatic changes.					Cousins, Sara/0000-0003-2656-2645; Kapas, Rozalia/0000-0001-7354-0575; Kimberley, Adam/0000-0002-0807-9943												1100-9233	1654-1103				NOV	2020	31	6					1053	1065		10.1111/jvs.12956		OCT 2020					WOS:000579221100001						
J	Melander, B; Rasmussen, IA; Olesen, JE				Melander, Bo; Rasmussen, Ilse A.; Olesen, Jorgen E.			Legacy effects of leguminous green manure crops on the weed seed bank in organic crop rotations	AGRICULTURE ECOSYSTEMS & ENVIRONMENT												Leguminous green manure crops are important for accumulating nitrogen by means of biological nitrogen fixation and for building up soil fertility in organic arable cropping systems. Whole-year green manure crops are also known to deplete the soil weed seed bank, e.g. by decaying and predation, but there is uncertainty about the magnitude of the legacy effect after termination of the green manure crop. This study sampled soil for weed seed bank assessment upon termination of a two-year leguminous green manure crop and then one, two and three years afterwards. The samples were taken from two five-year crop rotations (2011-2015) in a long-term organic crop rotation experiment in Denmark. One rotation (O2) had a two-year green manure crop followed by three years of annual cash crops, and the other rotation (O4) consisted only of annual cash crops, with four crop sequences in both rotations represented every year. In general, the weed seed bank of rotation O2 was 54 % lower than O4, with 5475 seeds m(-2) versus 11,967 seeds m(-2). Similarly the aboveground amount of weed biomass in O2 was lower than in O4 over the course of the five years. The legacy effect of the green manure crop showed a negative exponential rise in weed seed numbers with the increase in years after termination of the green manure crop. A biennial leguminous green manure crop can mitigate weed problems in organic annual crops. This effect adds to the benefits of including nitrogen fixing leys in crop rotations with limited access to animal manures.				Olesen, Jorgen E./Y-2857-2019; Olesen, Jorgen E./C-2905-2016	Melander, Bo/0000-0002-5183-3278; Olesen, Jorgen E./0000-0002-6639-1273												0167-8809	1873-2305				OCT 15	2020	302								107078	10.1016/j.agee.2020.107078							WOS:000564556600005						
J	Guzzon, F; Bello, P; Bradford, KJ; Guzman, MDM; Costich, DE				Guzzon, Filippo; Bello, Pedro; Bradford, Kent J.; Merida Guzman, Maria de los Angeles; Costich, Denise E.			Enhancing seed conservation in rural communities of Guatemala by implementing the dry chain concept	BIODIVERSITY AND CONSERVATION												Seed conservation in rural communities of low- and middle-income countries located in tropical areas is particularly problematic, due to high relative humidity that promotes insect and fungal infestations and leads to rapid losses in seed viability. Seed conservation in those areas is affected by unreliable power supplies that do not allow the use of dehumidifying and refrigeration systems recommended for the long-term storage of seeds. We tested the dry chain, i.e., initial seed drying with a reusable desiccant in the form of zeolite beads followed by seed conservation in hermetic containers, in rural communities of Guatemala (Huehuetenango Department). In this region, a network of community seed reserves (CSRs) has been established to provide a safety backup for seed and to conserve local agrobiodiversity. Using a local maize variety in three communities, we compared the dry chain with the seed conservation methodology employed in the CSRs (i.e., undried seeds in hermetic flasks) as well as with seed conservation in open storage, both in the local CSR and in a farmer's granary. Seed conserved using the dry chain treatment maintained very high seed viability (> 80%) throughout the whole experiment (6 months) and reduced fungal and insect infestations (< 3%). In the other treatments, the viability declined significantly to an average of 52% non-viable and 19% infested seeds after 6 months of storage. The dry chain was demonstrated to be an excellent solution for enhancing seed conservation in biodiversity hotspots of tropical areas as well as for improving seed security for farmers.					Guzzon, Filippo/0000-0001-5305-2259												0960-3115	1572-9710				DEC	2020	29	14					3997	4017		10.1007/s10531-020-02059-6		OCT 2020					WOS:000578331100001						
J	Carrasco-Puga, G; Diaz, FP; Soto, DC; Hernandez-Castro, C; Contreras-Lopez, O; Maldonado, A; Latorre, C; Gutierrez, RA				Carrasco-Puga, Gabriela; Diaz, Francisca P.; Soto, Daniela C.; Hernandez-Castro, Catalina; Contreras-Lopez, Orlando; Maldonado, Antonio; Latorre, Claudio; Gutierrez, Rodrigo A.			Revealing hidden plant diversity in arid environments	ECOGRAPHY												Estimating total plant diversity in extreme or hyperarid environments can be challenging, as adaptations to pronounced climate variability include evading prolonged stress periods through seeds or specialized underground organs. Short-term surveys of these ecosystems are thus likely poor estimators of actual diversity. Here we develop a multimethod strategy to obtain a more complete understanding of plant diversity from a community in the Atacama Desert. We explicitly test environmental DNA-based techniques (eDNA) to see if they can reveal the observed and 'hidden' (dormant or locally rare) species. To estimate total plant diversity, we performed long-term traditional surveys during eight consecutive years, including El Nino and La Nina events, we then analyzed eDNA from soil samples using high-throughput sequencing. We further used soil pollen analysis and soil seed bank germination assays to identify 'hidden' species. Each approach offers different subsets of current biodiversity at different taxonomic, spatial and temporal resolution, with a total of 92 taxa identified along the transect. Traditional field surveys identified 77 plant species over eight consecutive years. Observed community composition greatly varies interannually, with only 22 species seen every year. eDNA analysis revealed 37 taxa, eight of which were 'hidden' in our field surveys. Soil samples contain a viable seed bank of 21 taxa. Soil pollen (27 taxa) and eDNA analysis show affinities with vegetation at the landscape scale but a weak relationship to local plot diversity. Multimethod approaches (including eDNA) in deserts are valuable tools that add to a comprehensive assessment of biodiversity in such extreme environments, where using a single method or observations over a few years is insufficient. Our results can also explain the resilience of Atacama plant communities as 'hidden' taxa may have been active in the recent past or could even emerge in the future as accelerated global environmental change continues unabated.				Gutierrez, Rodrigo/ABA-9285-2020	Gutierrez, Rodrigo/0000-0002-5961-5005; Soto, Daniela/0000-0002-6292-655X; Diaz, Francisca P/0000-0002-1100-7801; Carrasco-Puga, Gabriela/0000-0001-7056-6235												0906-7590	1600-0587				JAN	2021	44	1					98	111		10.1111/ecog.05100		OCT 2020					WOS:000576586200001						
J	De la Fuente, CP; Ibanez, ST; Leon, MF; Martinez-Tilleria, K; Sandoval, A				De la Fuente, Carolina; Ibanez, Sergio T.; Leon, Mario F.; Martinez-Tilleria, Karina; Sandoval, Ana			Conservation of native plants in the seed base Bank of Chile	CONSERVATION SCIENCE AND PRACTICE												Despite the value of Chilean flora, 46% of the species, currently evaluated, are critically endangered or endangered, so ex situ conservation measures are key to their preservation. We analyzed the current state and conservation gaps of the native species preserved in the Seed Base Bank (SBB) of the Instituto de Investigaciones Agropecuarias (INIA), the main curator of Chile's plant genetic resources. Our analysis showed that 3,040 seed accessions of native species are preserved in the SBB, corresponding to 1,256 species, which represents 26.9% of the Chilean flora. The area with the largest number of accessions collected corresponds to the northern and central parts of the country, indicating that there has been a bias in terms of concentrating efforts on the continental regions and ignoring other important geographical regions of Chile, such as those located in the insular territory. A quarter of the threatened plants belonging to the Chilean flora are not currently conserved in the SBB, as they are vascular species without seeds, which cannot be protected in the long term under the traditional conditions of a seed bank. Additional collection and research efforts are required to increase the collection of native species in the SBB, especially threatened and endemic species.																		2578-4854				NOV	2020	2	11							e292	10.1111/csp2.292		OCT 2020					WOS:000584015100001						
J	Laspina, NV; Batlla, D; Benech-Arnold, RL				Veronica Laspina, Natalia; Batlla, Diego; Luis Benech-Arnold, Roberto			Dormancy cycling is accompanied by changes in ABA sensitivity in Polygonum aviculare seeds	JOURNAL OF EXPERIMENTAL BOTANY												Polygonum aviculare seeds show high levels of primary dormancy (PD). Low winter temperatures alleviate dormancy and high spring temperatures induce seeds into secondary dormancy (SD), naturally establishing stable seedbanks cycling through years. The objective of this work was to elucidate the mechanism(s) involved in PD expression and release, and in SD induction in these seeds, and the extent to which abscisic acid (ABA) and gibberellins (GAs) are part of these mechanisms. Quantification of endogenous ABA both prior to and during incubation, and sensitivity to ABA and GAs, were assessed in seeds with contrasting dormancy. Expression analysis was performed for candidate genes involved in hormone metabolism and signaling. It was found that endogenous ABA content does not explain either dormancy release or dormancy induction; moreover, it does not seem to play a role in dormancy maintenance. However, dormancy modifications were commonly accompanied by changes in ABA sensitivity. Concomitantly, induction into SD, but not PD, was characterized by a increased PaABI-5 and PaPYL transcription, and a rise in GA sensitivity as a possible counterbalance effect. These results suggest that dormancy cycling in this species is related to changes in embryo sensitivity to ABA; however, this sensitivity appears to be controlled by different molecular mechanisms in primary and secondary dormant seeds.																	0022-0957	1460-2431				OCT 7	2020	71	19					5924	5934		10.1093/jxb/eraa340							WOS:000577075400019	32706878					
J	Kovendi-Jako, A; Szitar, K; Halassy, M; Halasz, K; Mojzes, A; Torok, K				Kovendi-Jako, Anna; Szitar, Katalin; Halassy, Melinda; Halasz, Krisztian; Mojzes, Andrea; Torok, Katalin			Effect of seed storing duration and sowing year on the seedling establishment of grassland species in xeric environments	RESTORATION ECOLOGY												Theavailability of seeds of native species in many countries for grassland restoration is limited; therefore, ex situ seed banks can gain importance as a source of germplasm in the future. We tested the usability of seed accessions of the Pannon Seed Bank for reintroduction with the aim to restore sandy grassland in Hungary. Seeds of 10 native sandy grassland species were seeded in the year of collection and after one or two years of storage. The establishment was estimated by counting seedlings along seeded transects for two vegetation seasons. This study produced the first numerical estimate we know about of native sand grassland species emergence in the field. A low establishment of the tested species was found, ranging from 0.002 to 8%. Within this range,Dianthus serotinushad the highest establishment, whileFestuca vaginata, which was sown as matrix species, performed only medium establishment. The short-term storage (1 or 2 years) of seeds had no significant effect, except forF. vaginata, where seed storage had a positive effect on reintroduction success. The year of seeding had the highest influence on recruitment. Four species were found to emerge over two years instead of only the first year. Based on our results, the weak seed yield of certain years and the low supply of native seeds in the market can be mitigated by using stored seeds. It is recommended to use multi-year, scheduled seeding to reduce the negative impacts of particularly dry years and to increase the restoration success.				Torok, Katalin/AAP-3392-2021; Halassy, Melinda/AAH-5276-2021; Katalin, Szitar/AAE-3405-2021	Szitar, Katalin/0000-0002-8810-540X; Torok, Katalin/0000-0002-5910-7027; Kovendi-Jako, Anna/0000-0001-7081-6548												1061-2971	1526-100X				APR	2021	29			1	SI					10.1111/rec.13209		OCT 2020					WOS:000575060100001						
J	McCarthy, JK; Wiser, SK; Bellingham, PJ; Beresford, RM; Campbell, RE; Turner, R; Richardson, SJ				McCarthy, James K.; Wiser, Susan K.; Bellingham, Peter J.; Beresford, Robert M. x; Campbell, Rebecca E.; Turner, Richard; Richardson, Sarah J.			Using spatial models to identify refugia and guide restoration in response to an invasive plant pathogen	JOURNAL OF APPLIED ECOLOGY												The global spread of invasive plant pathogens is increasing, putting natural forests and ecosystem services under threat. Spatial data can quantify range non-overlap between invasive pathogens and their hosts to identify existing and potentially restorable refugia to enable 'escape' from the pathogen. In 2017, myrtle rustAustropuccinia psidiiwas detected in New Zealand. New Zealand has 27 native woody and liana species in the plant family susceptible to the disease (Myrtaceae), many of which are ecosystem dominants and economically important. Spatial methods were used to compare the current New Zealand distribution of myrtle rust with the modelled distributions of its potential native hosts. To guide management and set priorities for conservation of at-risk species, areas of potential refugia where a Myrtaceae species is predicted to occur outside the pathogen range were identified under two myrtle rust distribution scenarios. Myrtle rust will thrive in New Zealand's warmer regions. Many native Myrtaceae are distributed within this area, but several species occur extensively outside the core range of the disease. Species distributed in cooler southern regions will be best placed to persist in refugia. Myrtaceae species with specific habitat requirements and narrow geographical ranges in warmer (northern) areas are likely to require ex situ or active in situ management. Even widely distributed species will benefit from the restoration of suitable habitat that supports multiple species outside the myrtle rust range. Synthesis and applications. Spatial data can be used to identify refugia and restoration opportunities, and thus inform landscape-level management responses to invasive pathogens. This approach can guide decisions over where to implement in situ (e.g. fungicide spraying) versus ex situ (e.g. seed banking, botanic gardens) management efforts.				McCarthy, James/E-9801-2010; Richardson, Sarah/D-3353-2015	McCarthy, James/0000-0003-3060-1678; Turner, Richard/0000-0002-0429-3491; Richardson, Sarah/0000-0002-4097-0381; Campbell, Rebecca/0000-0002-2290-0996												0021-8901	1365-2664				JAN	2021	58	1					192	201		10.1111/1365-2664.13756		OCT 2020					WOS:000575091400001						
J	Colado, MLZ; Reis, LK; Guerra, A; Ferreira, BHD; Fonseca, DR; Timoteo, A; Gondim, EX; Guerin, N; Garcia, LC				Zequim Colado, Maria Luciana; Reis, Leticia Koutchin; Guerra, Angelica; dos Santos Ferreira, Bruno Henrique; Fonseca, Diego Rezende; Timoteo, Amanda; Gondim, Evania Xavier; Guerin, Natalia; Garcia, Leticia Couto			Key decision-making criteria for dormancy-breaking and ability to form seed banks of Cerrado native tree species	ACTA BOTANICA BRASILICA												Ecological restoration by direct seeding in the Cerrado biome still lacks information about native species germination, the need for dormancy overcoming and seed bank formation. This study aims to verify the effects of dormancy overcoming on germination of four tree species and the ability of 12 tree species to form seed banks for restoration use. Our results showed wide variation of species' germination rates. Overcoming dormancy enhanced germination for Dirnorphandra moths, Hyrnenaea stigonocarpa, and Peltophorurn dubiurn and decreased it for Copaifera langsdorffii, but was only cost-effective for H. stigonocarpa. Regarding the ability to form seed banks, only H. stigonocarpa and Cecropia pachystachya germinated and live seedlings of Terminalla corrugata were found after being buried for six months, thus forming a transient seed bank. Despite the fact that overcoming dormancy may optimize germination after direct seeding, maintaining dormancy mechanisms of species that can form seed banks could be essential for species establishment over time in restoration areas. Hence, our key decision criteria based on seed costs and seed and labor availability would be useful for the seeding actions of restoration practitioners.				DOS SANTOS FERREIRA, BRUNO HENRIQUE/N-7270-2019; Garcia, Leticia/I-4040-2012	DOS SANTOS FERREIRA, BRUNO HENRIQUE/0000-0001-8494-9501; Garcia, Leticia/0000-0003-3081-8973; Zequim Colado, Maria Luciana/0000-0002-1796-1444												0102-3306	1677-941X				OCT-DEC	2020	34	4					694	703		10.1590/0102-33062020abb0033							WOS:000634642700010						
J	Darmayanti, AS; Lestari, DA; Firdiana, ER				Darmayanti, Agung Sri; Lestari, Dewi Ayu; Firdiana, Elok Rifqi			Seed Exploration and Conservation in Alas Purwo National Park, Banyuwangi, East Java, Indonesia	BIOSCIENCE RESEARCH												Seeds storage through Seed Bank can be viewed as a potential alternative vehicle for conservation of biological resources in general and ex situ conservation in particular in Botanical Gardens. However, there is not much that describes one by one the yield of collected seed, the morphological and storage properties, as well as the specific method of extraction to maintain optimal seed viability. The seed exploration activity aimed to increase the variety of seeds collection for the Seed Bank storage function in Purwodadi BG and to provide complete information about the collected seed. This research was conducted on April 15-27, 2019 in Alas Purwo National Park, Banyuwangi, East Java. The method used was an explorative method consisting of fruits and seeds collection in the field, plant identification, seed extraction and temporary storage of seeds before being transferred to the Seed Bank of the Purwodadi Botanical Gardens. Fruit and seed characterization was described as descriptively based on direct observation. The Seed characters observed were included the number of weight, length, width, the thickness of seeds. The method of extracting each seed is documented and recorded, especially those that require special handling. Among 45 collected seed most of them were shrub, which are dominated by Annonaceae, Moraceae, and Rubiaceae, families. Based on the seed storage behavior, most of the seed were orthodox, this was possible in 14 days of trip for the seeds to maintain their viability, as evidenced by the germination rate above 75% at most of collected seeds. Some seeds had special characteristics in their extraction because of the different morphological properties of the seeds and fruits. Most of the seeds obtained from nearshore ecosystem were easy to extract because the seeds were quite dry.																	1811-9506	2218-3973				OCT-DEC	2020	17	4					2825	2835									WOS:000616582900029						
J	Wood, JB; Schutte, BJ; Guzman, I; Sanogo, S				Wood, Joseph B.; Schutte, Brian J.; Guzman, Ivette; Sanogo, Soum			Water availability influences the inhibitory effects of mustard seed meal on Palmer amaranth (Amaranthus palmeri) and Verticillium dahliae	WEED TECHNOLOGY												Palmer amaranth, an annual weed, and Verticillium dahliae, a fungal pathogen, can substantially reduce chile pepper yield. On the basis of the results of this study, we clarified implementation strategies for a potential management tactic for Palmer amaranth and V. dahliae in chile pepper: mustard seed meal (MSM). The objectives were to (1) determine MSM effects on Palmer amaranth seedbanks under different moisture levels, (2) measure glucosinolate degradation in soil hydrated to saturation and field capacity, and (3) determine the effects of decreasing moisture availability on MSM control of Palmer amaranth and V. dahliae. To address objective 1, seedbanks with and without MSM were hydrated to levels expected to both inhibit and promote germination (flooded, saturated, -0.03, -0.6 MPa, respectively). For objective 2, soil columns with MSM were held at different moisture levels and sampled over time. For objective 3, Palmer amaranth seeds were incubated with and without MSM, and with polyethylene glycol (PEG) solutions comprising a range of water potentials (0, -0.03, -0.6, -1.0, and -2.0 MPa). These PEG solutions were also used to hydrate MSM in agar plates with plugs of V. dahliae. All experiments were performed in growth chambers with temperatures and light conditions conducive to Palmer amaranth germination and V. dahliae mycelial growth. MSM-induced mortality in Palmer amaranth seedbanks was greater in soil at field capacity than in saturated soil and flooded soil; however, rates of glucosinolate degradation were greatest in saturated soil. Decreasing water availability progressively decreased the efficacy of MSM on Palmer amaranth because MSM was ineffective on nongerminated seeds. When incubated with PEG solutions with water potentials of 0, -0.03, and -0.6 MPa, MSM stopped growth of V. dahliae; however, MSM-induced control of V. dahliae was reduced by water potentials of -1.0 and -2.0 MPa. The results of this study indicate soils hydrated to field capacity maximize MSM-induced control of Palmer amaranth and V. dahliae.					Guzman, Ivette/0000-0002-4071-7597												0890-037X	1550-2740				OCT	2020	34	5					756	763		10.1017/wet.2020.52							WOS:000595336000018						
J	Bakke, IA; Da Silva, JER; Bakke, OA; Freire, ALD				Bakke, Ivonete Alves; Rangel Da Silva, Jose Evanaldo; Bakke, Olaf Andreas; De Oliveira Freire, Antonio Lucineudo			SEED DISPERSAL, SEEDBANK, SEEDLING SURVIVAL, AND INITIAL GROWTH OF THREE CAATINGA TREES	REVISTA CAATINGA												Myracrodruon urundeuva, Handroanthus impetiginosus and Amburana cearensis are Caatinga tree species that produce valuable timber, but little is known about their ecology. The objective of this study was to evaluate the seed distribution of these species on the forest floor before and after seed dispersal; and seedling emergence, survival, and growth during the rainy season after dispersal of seeds. There were no remaining viable seeds of these species in the seedbank before seed dispersal. The average numbers of seeds after seed dispersal were 188 seed m(-2) in a 30 m radius around M. urundeuva, 9 seed m(-2) in a 10 m radius around H. impetiginosus, and 5 seed m(-2) in a 20 m radius around A. cearensis. The distance of seed dispersal reached 30, 20, and 10 m for M. urundeuva, H. impetiginosus, and A. cearensis trees, respectively, due to differences in tree height, seed weight, forest density, and wind intensity. Seedling emergence was observed during 4 (M. urundeuva) and 9 (H. impetiginosus and A. cearensis) weeks. High mortality predominated at the beginning and end of the rainy season for M. urundeuva and A. cearensis, respectively, while practically all H. impetiginosus seedlings survived. M. urundeuva showed the highest mortality but had higher number of established seedlings than the other species. Seedling survival peaked around 5 m from the tree base. Seedling recruitment and natural regeneration of these trees are assured in the Caatinga site evaluated.					Freire, Antonio Lucineudo de Oliveira/0000-0002-6477-8554; Bakke, Olaf/0000-0003-2324-0165												0100-316X	1983-2125				OCT-DEC	2020	33	4					1007	1016		10.1590/1983-21252020v33n416rc							WOS:000587761900016						
J	Rowe, HI; Sprague, TA; Broatch, J; Gruber, D; Langenfeld, D; Rivera, L				Rowe, Helen I.; Sprague, Tiffany A.; Broatch, Jennifer; Gruber, Dan; Langenfeld, Debbie; Rivera, Lisa			Lessons Learned 5+Years After Transplanting and Seeding Restoration Sites in the Sonoran Desert, USA	AMERICAN MIDLAND NATURALIST												Recovery of degraded lands in mid environments is especially challenging due to difficulty of matching ideal conditions to seed germination requirements and reduced native soil seed banks. Restoration practitioners try to overcome these challenges through seeding and site preparation treatments. In the McDowell Sonoran Preserve, Scottsdale, Arizona, the focus for restoring old roads was on seeding, cactus transplants, and soil treatments (either ripping or adding soil from nearby construction areas). Here we evaluated the success of these restoration sites 5-8 y after project completion. We compared vegetation and ground cover on eight roads that received a combination of these restoration treatments with adjacent reference areas. Plant cover was similar between the restoration and reference plots, but plant composition was different. The restoration plots contained more cacti due to cactus transplants, whereas the reference areas contained more shrub cover. The number of native plant species was greater in the reference areas than in the restoration plots. Seeding treatment had little effect, with only five of 11 seeded species appearing in plots, and only one species, Bouteloua aristidoides, appeared in both treatments that included seeding. Although cacti may have contributed to overall plant cover, they did not appear to aid establishment of other plants. Our findings suggest more interventions are likely required for the restoration and reference plant communities to converge in arid environments. We suggest considering multiple seeding treatments that will maximize the potential for ideal germination conditions and additional local interventions that may help accumulate litter and protect seeds.																	0003-0031	1938-4238				OCT	2020	184	2					129	148		10.1637/0003-0031-184.2.129							WOS:000585001000001						
J	Gonzalez-Benito, ME; Ibanez, MA; Pirredda, M; Mira, S; Martin, C				Gonzalez-Benito, Maria Elena; Ibanez, Miguel Angel; Pirredda, Michela; Mira, Sara; Martin, Carmen			Application of the MSAP Technique to Evaluate Epigenetic Changes in Plant Conservation	INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES												Epigenetic variation, and particularly DNA methylation, is involved in plasticity and responses to changes in the environment. Conservation biology studies have focused on the measurement of this variation to establish demographic parameters, diversity levels and population structure to design the appropriate conservation strategies. However, in ex situ conservation approaches, the main objective is to guarantee the characteristics of the conserved material (phenotype and epi-genetic). We review the use of the Methylation Sensitive Amplified Polymorphism (MSAP) technique to detect changes in the DNA methylation patterns of plant material conserved by the main ex situ plant conservation methods: seed banks, in vitro slow growth and cryopreservation. Comparison of DNA methylation patterns before and after conservation is a useful tool to check the fidelity of the regenerated plants, and, at the same time, may be related with other genetic variations that might appear during the conservation process (i.e., somaclonal variation). Analyses of MSAP profiles can be useful in the management of ex situ plant conservation but differs in the approach used in the in situ conservation. Likewise, an easy-to-use methodology is necessary for a rapid interpretation of data, in order to be readily implemented by conservation managers.				Gonzalez-Benito, M. Elena/K-8314-2013; Martin, Carmen/ABH-9409-2020; MIRA PEREZ, SARA/C-3248-2009; IBANEZ RUIZ, MIGUEL ANGEL/R-8092-2018	Gonzalez-Benito, M. Elena/0000-0002-6330-332X; MARTIN FERNANDEZ, MARIA CARMEN/0000-0001-8667-7116; MIRA PEREZ, SARA/0000-0002-0164-5156; Pirredda, Michela/0000-0002-8223-8260; IBANEZ RUIZ, MIGUEL ANGEL/0000-0001-5761-5119													1422-0067				OCT	2020	21	20							7459	10.3390/ijms21207459							WOS:000585527000001	33050382					
J	Chalermsri, A; Ampornpan, L; Purahong, W				Chalermsri, Anussara; Ampornpan, La-aw; Purahong, Witoon			Seed Rain, Soil Seed Bank, and Seedling Emergence Indicate Limited Potential for Self-Recovery in a Highly Disturbed, Tropical, Mixed Deciduous Forest	PLANTS-BASEL												Human activity negatively affects the sustainability of forest ecosystems globally. Disturbed forests may or may not recover by themselves in a certain period of time. However, it is still unclear as to what parameters can be used to reasonably predict the potential for self-recovery of human-disturbed forests. Here, we combined seed rain, soil seed bank, and seed emergence experiments to evaluate the potential for self-recovery of a highly disturbed, tropical, mixed deciduous forest in northeastern Thailand. Our results show a limited potential for self-recovery of this forest due to low seedling input and storage and an extremely high mortality rate during the drought period. There were 15 tree species of seedlings present during the regeneration period in comparison with a total number of 56 tree species in current standing vegetation. During the dry season, only four tree seedling species survived, and the highest mortality rate reached 83.87%. We also found that the correspondence between the combined number of species and composition of plant communities obtained from seed rain, soil seed bank, and seedling emergence experiments and the standing vegetation was poor. We clearly show the temporal dynamics of the seed rain and seedling communities, which are driven by different plant reproductive phenology and dispersal mechanisms, and drought coupled with mortality. We conclude that this highly disturbed forest needs a management plan and could not recover by itself in a short period of time. We recommend the use of external seed and seedling supplies and the maintenance of soil water content (i.e., shading) during periods of drought in order to help increase seedling abundances and species richness, and to reduce the mortality rate.					Purahong, Witoon/0000-0002-4113-6428													2223-7747				OCT	2020	9	10							1391	10.3390/plants9101391							WOS:000582865900001	33092026					
J	Pence, VC; Ballesteros, D; Walters, C; Reed, BM; Philpott, M; Dixon, KW; Pritchard, HW; Culley, TM; Vanhove, AC				Pence, Valerie C.; Ballesteros, Daniel; Walters, Christina; Reed, Barbara M.; Philpott, Megan; Dixon, Kingsley W.; Pritchard, Hugh W.; Culley, Theresa M.; Vanhove, Anne-Catherine			Cryobiotechnologies: Tools for expanding long-term ex situ conservation to all plant species	BIOLOGICAL CONSERVATION												In the face of habitat loss and a changing climate, there is a growing need for increased efforts to conserve plant biodiversity. The genetic diversity of many crops is well represented in ex situ seed banks and the number of seed collections of wild species is growing. However, approaches beyond conventional seed banking are needed for some species. Cryobiotechnology, including cryopreservation (i.e. ultra-cold temperature) and the in vitro technologies that support it, offers the potential for conserving these species, securing germplasm for future restoration of species that are declining in the wild. Cryopreservation has been demonstrated as a safe and effective method for conserving desiccation tolerant short-lived seeds, zygotic embryos, dormant buds, spores, pollen, shoot tips, somatic embryos, gametophytes, and algae, with a growing number of studies indicating that viability can be maintained over at least 2-3 decades, including a recent study in this laboratory. Instituting the use of long-term cryopreservation on a broad scale, supported by in vitro technologies, is of immediate importance to stem the loss of species diversity, and this can be accomplished by building on the expertise and infrastructure that has developed over the past 30 years. Here we review the application of cryobiotechnologies to a variety of plant tissues in order to highlight their potential and to call for a global effort to broaden ex situ conservation beyond conventional seed banking.				Ballesteros, Daniel/A-8947-2017; Dixon, Kingsley/A-8133-2016	Ballesteros, Daniel/0000-0002-8762-4275; Dixon, Kingsley/0000-0001-5989-2929; Philpott, Megan/0000-0002-8886-8802												0006-3207	1873-2917				OCT	2020	250								108736	10.1016/j.biocon.2020.108736							WOS:000582432900001						
